url,verdict,coverageState,indexingState,robotsTxtState,pageFetchState,userCanonical,googleCanonical,lastCrawlTime,crawledAs,referringSitemaps,error
https://reklamap.pl/powierzchnia-reklamowa/billboardy/katowice/billboard-6-x-3-m-katowice-bogucice-225,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/katowice/billboard-6-x-3-m-katowice-bogucice-225,https://reklamap.pl/powierzchnia-reklamowa/billboardy/katowice/billboard-6-x-3-m-katowice-bogucice-225,2026-08-31T22:05:28Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/katowice/billboard-6-x-3-m-katowice-bogucice-226,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/katowice/billboard-6-x-3-m-katowice-bogucice-226,https://reklamap.pl/powierzchnia-reklamowa/billboardy/katowice/billboard-6-x-3-m-katowice-bogucice-226,2026-08-03T15:43:45Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/kielce/1905-roku-kierunek-borki-98,NEUTRAL,Adres URL jest Google nieznany,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klecza-dolna/billboard-klecza-dolna-przy-mlynie-1195,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klecza-dolna/billboard-klecza-dolna-przy-mlynie-1195,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klecza-dolna/billboard-klecza-dolna-przy-mlynie-1195,2026-08-22T19:35:20Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-bierkowice-417,NEUTRAL,Adres URL jest Google nieznany,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-bierkowice-462,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-bierkowice-462,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-bierkowice-462,2026-08-03T22:15:22Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-bierkowice-obok-sklepu-416,NEUTRAL,Strona wykryta – obecnie niezindeksowana,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,CRAWLING_USER_AGENT_UNSPECIFIED,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-bierkowice-przy-stawach-536,NEUTRAL,Strona wykryta – obecnie niezindeksowana,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,CRAWLING_USER_AGENT_UNSPECIFIED,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-bierkowice-przy-stawach-537,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-bierkowice-przy-stawach-537,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-bierkowice-przy-stawach-537,2026-08-03T20:42:24Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-316,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-316,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-316,2026-08-30T23:31:49Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-455,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-455,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-455,2026-07-27T10:01:30Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-571,NEUTRAL,Adres URL jest Google nieznany,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wjazd-do-klodzka-325,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wjazd-do-klodzka-325,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wjazd-do-klodzka-325,2026-08-04T05:03:43Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wjazd-do-klodzka-329,NEUTRAL,Adres URL jest Google nieznany,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wjazd-do-klodzka-334,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wjazd-do-klodzka-334,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wjazd-do-klodzka-334,2026-08-03T20:40:57Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wjazd-do-klodzka-404,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wjazd-do-klodzka-404,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wjazd-do-klodzka-404,2026-08-03T17:42:36Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wjazd-do-klodzka-453,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wjazd-do-klodzka-453,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wjazd-do-klodzka-453,2026-08-04T04:58:36Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wjazd-do-klodzka-454,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wjazd-do-klodzka-454,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wjazd-do-klodzka-454,2026-08-03T20:37:35Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wjazd-do-klodzko-361,NEUTRAL,Adres URL jest Google nieznany,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wjazd-do-klodzko-492,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wjazd-do-klodzko-492,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wjazd-do-klodzko-492,2026-08-03T22:40:44Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wyjazd-z-klodzka-335,NEUTRAL,Strona wykryta – obecnie niezindeksowana,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,CRAWLING_USER_AGENT_UNSPECIFIED,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wyjazd-z-klodzka-461,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wyjazd-z-klodzka-461,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-wyjazd-z-klodzka-461,2026-08-03T17:41:44Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-za-stacja-orlen-456,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-za-stacja-orlen-456,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-za-stacja-orlen-456,2026-08-04T11:55:22Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-za-stacja-orlen-572,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-za-stacja-orlen-572,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-boguszyn-za-stacja-orlen-572,2026-08-04T04:16:34Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-centrum-przy-markecie-eleclerc-328,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-centrum-przy-markecie-eleclerc-328,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-centrum-przy-markecie-eleclerc-328,2026-08-24T17:07:35Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-centrum-przy-markecie-eleclerc-346,NEUTRAL,Adres URL jest Google nieznany,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-ch-eleclerc-408,NEUTRAL,Strona wykryta – obecnie niezindeksowana,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,CRAWLING_USER_AGENT_UNSPECIFIED,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-ch-eleclerc-409,NEUTRAL,Strona wykryta – obecnie niezindeksowana,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,CRAWLING_USER_AGENT_UNSPECIFIED,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-droga-tranzytowa-ulwarty-493,NEUTRAL,Adres URL jest Google nieznany,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-droga-tranzytowa-ulwarty-494,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-droga-tranzytowa-ulwarty-494,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-droga-tranzytowa-ulwarty-494,2026-08-04T09:30:32Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-jaszkowka-wjazd-od-nysy-368,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-jaszkowka-wjazd-od-nysy-368,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-jaszkowka-wjazd-od-nysy-368,2026-08-03T20:36:10Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-jaszkowka-wjazd-od-nysy-508,NEUTRAL,Adres URL jest Google nieznany,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-jaszkowka-wjazd-od-nysy-563,NEUTRAL,Adres URL jest Google nieznany,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-klodzko-ul-dusznicka-599,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-klodzko-ul-dusznicka-599,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-klodzko-ul-dusznicka-599,2026-08-04T10:16:18Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-klodzko-ul-dusznicka-621,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-klodzko-ul-dusznicka-621,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-klodzko-ul-dusznicka-621,2026-07-18T13:38:51Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-klodzko-wyjazd-i-wjazd-do-miasta-639,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-klodzko-wyjazd-i-wjazd-do-miasta-639,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-klodzko-wyjazd-i-wjazd-do-miasta-639,2026-09-04T15:46:50Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-kusocinskiego-salus-527,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-kusocinskiego-salus-527,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-kusocinskiego-salus-527,2026-09-07T18:15:10Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-kusocinskiego-salus-528,NEUTRAL,Adres URL jest Google nieznany,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obok-eleclerc-647,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obok-eleclerc-647,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obok-eleclerc-647,2026-08-31T00:20:44Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obok-eleclerc-648,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obok-eleclerc-648,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obok-eleclerc-648,2026-08-04T00:55:23Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-326,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-326,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-326,2026-08-31T01:28:41Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-327,NEUTRAL,Adres URL jest Google nieznany,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-362,NEUTRAL,"Strona zeskanowana, ale jeszcze nie zindeksowana",INDEXING_STATE_UNSPECIFIED,ALLOWED,SUCCESSFUL,,,2026-06-22T13:12:15Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-363,NEUTRAL,Adres URL jest Google nieznany,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-364,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-364,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-364,2026-07-26T00:45:25Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-365,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-365,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-365,2026-08-07T06:36:11Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-498,NEUTRAL,Adres URL jest Google nieznany,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-499,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-499,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-499,2026-08-04T11:41:54Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-501,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-501,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-501,2026-08-03T16:18:38Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-600,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-600,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-600,2026-08-04T11:52:34Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-601,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-601,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-601,2026-07-24T11:42:39Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-629,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-629,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-629,2026-07-18T12:13:30Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-630,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-630,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-630,2026-09-01T00:19:14Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-przy-galerii-twierdza-471,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-przy-galerii-twierdza-471,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-przy-galerii-twierdza-471,2026-08-03T18:58:04Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-przy-galerii-twierdza-472,NEUTRAL,Strona wykryta – obecnie niezindeksowana,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,CRAWLING_USER_AGENT_UNSPECIFIED,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-przy-galerii-twierdza-476,NEUTRAL,Adres URL jest Google nieznany,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-przy-galerii-twierdza-477,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-przy-galerii-twierdza-477,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-przy-galerii-twierdza-477,2026-08-28T07:26:16Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-przy-galerii-twierdza-576,NEUTRAL,Adres URL jest Google nieznany,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-przy-galerii-twierdza-628,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-przy-galerii-twierdza-628,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-przy-galerii-twierdza-628,2026-09-01T03:16:29Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-ulpilsudskiego-427,NEUTRAL,Strona wykryta – obecnie niezindeksowana,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,CRAWLING_USER_AGENT_UNSPECIFIED,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-ulpilsudskiego-428,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-ulpilsudskiego-428,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-ulpilsudskiego-428,2026-08-03T17:41:04Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-ulpilsudskiego-429,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-ulpilsudskiego-429,https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-ulpilsudskiego-429,2026-08-04T11:54:03Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-ulpilsudskiego-430,NEUTRAL,Adres URL jest Google nieznany,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/klodzko/billboard-klodzko-obwodnica-klodzka-ulpilsudskiego-551,NEUTRAL,Strona wykryta – obecnie niezindeksowana,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,CRAWLING_USER_AGENT_UNSPECIFIED,,
